Staff_ID,Last_Name,First_Name,Current_Team,Role,Primary_Group,Salary,Player_Development,Young_Player_Development,Motivation,Discipline,Play_Calling,Strength_Training,Conditioning,Offensive_Style,Offensive_Plays,Defensive_Front,Scouting_Ability,Interviewing,Age,Retired,Years_on_Contract,Suitable_Head_Coach,Suitable_Offensive_Coordinator,Suitable_Defensive_Coordinator,Suitable_Assistant_Coach,Suitable_Strength_Coordinator
428,Peterson,Adrian,99,None,Running Backs,0,0,10,63,30,35,0,0,6,67,0,0,20,85,1,0,30,12,0,11,0
429,Wynn,Kelvin,99,None,Secondary,0,51,86,43,68,30,0,0,0,0,2,83,18,79,1,0,50,0,57,64,0
430,Andersen,Bart,99,None,Wide Receivers,0,99,11,41,63,47,0,0,5,62,0,60,62,80,1,0,52,50,0,41,0
431,Ryan,Matt,99,None,Quarterbacks,0,58,40,76,17,0,0,0,1,61,0,56,59,85,1,0,52,37,0,44,0
432,Wilson,Donovan,99,None,Secondary,0,42,67,86,82,21,0,0,0,0,3,91,67,75,1,0,67,0,52,59,0
433,Jones,Chris,99,None,Quarterbacks,0,9,9,38,39,10,0,0,5,64,0,50,57,81,1,0,27,19,0,18,0
434,Newhart,Kevin,99,None,Strength,0,0,0,0,0,0,56,40,0,0,0,0,0,84,1,0,0,0,0,0,46
435,Joyner,Zach,99,None,Tight Ends,0,56,10,29,69,43,0,0,4,61,0,13,62,83,1,0,41,30,0,30,0
436,Gunn,Warren,99,None,Strength,0,0,0,0,0,0,60,60,0,0,0,0,0,77,1,0,0,0,0,0,58
437,Price,Dalton,99,None,Offensive Linemen,0,63,0,68,23,51,0,0,6,66,0,16,84,74,1,0,50,33,0,29,0
438,Cassidy,Efrain,99,None,Wide Receivers,0,28,9,25,27,36,0,0,6,66,0,14,0,90,1,0,18,19,0,12,0
439,Schmitt,Sammie,99,None,Strength,0,0,0,0,0,0,0,11,0,0,0,0,0,86,1,0,0,0,0,0,8
440,McCarron,A.J.,99,None,Quarterbacks,0,8,4,65,56,35,0,0,5,67,0,68,51,80,1,0,40,26,0,18,0
441,Turner,Nathaniel,99,None,Strength,0,0,0,0,0,0,0,16,0,0,0,0,0,83,1,0,0,0,0,0,9
442,Awuzie,Chidobe,99,None,Secondary,0,0,10,38,48,5,0,0,0,0,2,2,43,75,1,0,27,0,6,14,0
443,Conner,James,99,None,Running Backs,0,70,67,81,73,48,0,0,6,68,0,82,39,75,1,0,65,61,0,60,0
444,Hundley,Brett,99,None,Quarterbacks,0,0,11,43,12,43,0,0,2,67,0,0,2,77,1,0,18,12,0,8,0
445,Baker,Micah,99,None,Strength,0,0,0,0,0,0,13,14,0,0,0,0,0,73,1,0,0,0,0,0,14
446,Shannon,Brenden,99,None,Linebackers,0,69,28,27,50,60,0,0,0,0,4,62,29,81,1,0,39,0,50,40,0
447,Jenkins,Cary,99,None,Running Backs,0,0,51,6,68,47,0,0,2,60,0,58,24,92,1,0,23,36,0,34,0
448,Tucker,Dashawn,99,None,Secondary,0,9,45,43,83,3,0,0,0,0,4,29,32,82,1,0,35,0,20,28,0
449,Thomas,Logan,99,None,Tight Ends,0,76,19,70,30,45,0,0,3,65,0,78,64,79,1,0,54,50,0,40,0
450,Bishop,Ben,99,None,Quarterbacks,0,43,85,53,0,48,0,0,3,61,0,51,70,91,1,0,47,55,0,63,0
451,Henson,Jerald,99,None,Strength,0,0,0,0,0,0,43,12,0,0,0,0,0,80,1,0,0,0,0,0,26
452,Borders,Connor,99,None,Strength,0,0,0,0,0,0,62,37,0,0,0,0,0,92,1,0,0,0,0,0,48
453,Nichols,Kendall,99,None,Strength,0,0,0,0,0,0,76,0,0,0,0,0,0,80,1,0,0,0,0,0,33
454,Barner,Kenjon,99,None,Running Backs,0,38,0,14,0,0,0,0,4,66,0,17,12,81,1,0,14,13,0,14,0
455,Camp,Al,99,None,Strength,0,0,0,0,0,0,0,6,0,0,0,0,0,80,1,0,0,0,0,0,7
456,Carpenter,James,99,None,Offensive Linemen,0,16,0,23,50,10,0,0,1,62,0,47,49,81,1,0,25,19,0,17,0
457,Pappas,Jeremiah,99,None,Strength,0,0,0,0,0,0,40,40,0,0,0,0,0,93,1,0,0,0,0,0,41
458,Hickman,Brock,99,None,Tight Ends,0,31,57,29,91,41,0,0,6,64,0,49,64,98,1,0,43,44,0,46,0
459,Rodgers,Richard,99,None,Tight Ends,0,62,49,29,55,89,0,0,4,69,0,62,34,78,1,0,41,60,0,47,0
460,Begelton,Reggie,99,None,Wide Receivers,0,49,35,81,51,41,0,0,1,62,0,80,50,77,1,0,55,47,0,42,0
461,Banks,George,99,None,Strength,0,0,0,0,0,0,23,19,0,0,0,0,0,79,1,0,0,0,0,0,22
462,Boettcher,Nathaniel,99,None,Strength,0,0,0,0,0,0,20,42,0,0,0,0,0,72,1,0,0,0,0,0,29
463,Ifedi,Germain,99,None,Offensive Linemen,0,26,3,12,22,35,0,0,2,68,0,47,81,76,1,0,22,26,0,19,0
464,Fagelman,Enrique,99,None,Linebackers,0,26,39,2,81,32,0,0,0,0,3,8,64,78,1,0,30,0,26,34,0
465,James,Ron,99,None,Secondary,0,0,30,0,64,14,0,0,0,0,2,35,56,73,1,0,19,0,19,24,0
466,Dalan,Jason,99,None,Secondary,0,69,71,57,68,46,0,0,0,0,2,50,33,73,1,0,56,0,55,60,0
467,Lemon,Jeremiah,99,None,Strength,0,0,0,0,0,0,22,33,0,0,0,0,0,97,1,0,0,0,0,0,30
468,Gipson,Tashaun,99,None,Secondary,0,22,27,2,31,59,0,0,0,0,2,0,29,80,1,0,15,0,26,22,0
469,Ingram,Gabe,99,None,Tight Ends,0,9,0,7,31,0,0,0,5,61,0,0,34,92,1,0,14,5,0,10,0
470,Williams,Marcus,99,None,Secondary,0,65,41,17,60,39,0,0,0,0,2,56,12,74,1,0,35,0,45,41,0
471,Highsmith,Alex,99,None,Secondary,0,0,0,49,56,9,0,0,0,0,3,0,65,73,1,0,33,0,5,12,0
472,Finley,Ryan,99,None,Quarterbacks,0,11,23,42,15,6,0,0,1,66,0,2,31,76,1,0,25,10,0,19,0
473,Keck,Broderick,99,None,Strength,0,0,0,0,0,0,1,84,0,0,0,0,0,97,1,0,0,0,0,0,44
474,Littwin,Claude,99,None,Strength,0,0,0,0,0,0,37,53,0,0,0,0,0,73,1,0,0,0,0,0,44
475,Chapman,Chad,99,None,Defensive Linemen,0,0,14,67,15,63,0,0,0,0,1,0,44,85,1,0,32,0,19,16,0
476,Bloedorn,Earnest,99,None,Running Backs,0,8,42,57,39,0,0,0,6,63,0,0,7,88,1,0,30,12,0,23,0
477,Drayton,Brent,99,None,Strength,0,0,0,0,0,0,24,73,0,0,0,0,0,74,1,0,0,0,0,0,47
478,Quan,Brody,99,None,Strength,0,0,0,0,0,0,6,61,0,0,0,0,0,89,1,0,0,0,0,0,36
479,Thomas,Joe,99,None,Linebackers,0,1,6,37,42,20,0,0,0,0,1,38,37,79,1,0,25,0,16,15,0
480,Villanueva,Barry,99,None,Wide Receivers,0,72,72,9,20,35,0,0,1,59,0,62,3,97,1,0,30,55,0,54,0
481,Hill,Troy,99,None,Secondary,0,39,41,67,79,18,0,0,0,0,3,34,29,79,1,0,50,0,30,39,0
482,Gay,Willie,99,None,Secondary,0,13,0,33,83,50,0,0,0,0,1,0,19,72,1,0,29,0,14,9,0
483,Ford,Dee,99,None,Defensive Linemen,0,42,0,56,5,7,0,0,0,0,1,38,66,79,1,0,37,0,22,23,0
484,Mims,Julian,99,None,Quarterbacks,0,30,48,43,44,4,0,0,1,62,0,0,38,87,1,0,37,21,0,37,0
485,Donovan,Drew,99,None,Strength,0,0,0,0,0,0,45,13,0,0,0,0,0,83,1,0,0,0,0,0,25
486,Turnbull,Drake,99,None,Strength,0,0,0,0,0,0,0,13,0,0,0,0,0,72,1,0,0,0,0,0,7
487,Lester,Irv,99,None,Defensive Linemen,0,32,3,18,43,0,0,0,0,0,4,0,59,73,1,0,27,0,11,20,0
488,Vaitai,Halapoulivaati,99,None,Offensive Linemen,0,3,58,32,62,47,0,0,6,66,0,23,8,77,1,0,27,31,0,32,0
489,Roberts,Darryl,99,None,Secondary,0,29,50,39,52,0,0,0,0,0,2,73,42,80,1,0,39,0,38,46,0
490,Omameh,Patrick,99,None,Offensive Linemen,0,28,9,64,28,53,0,0,6,61,0,35,31,81,1,0,35,28,0,18,0
491,Strong,Wally,99,None,Quarterbacks,0,85,99,22,37,60,0,0,1,59,0,83,51,73,1,0,50,77,0,79,0
492,Sinclair,Brent,99,None,Strength,0,0,0,0,0,0,65,80,0,0,0,0,0,79,1,0,0,0,0,0,71
493,Hankins,Johnathan,99,None,Defensive Linemen,0,0,0,4,43,36,0,0,0,0,4,22,21,78,1,0,11,0,13,8,0
494,Hitchcock,Jamie,99,None,Wide Receivers,0,12,24,25,67,34,0,0,1,59,0,22,46,91,1,0,29,22,0,24,0
495,Winzenried,Daryl,99,None,Strength,0,0,0,0,0,0,86,75,0,0,0,0,0,74,1,0,0,0,0,0,73
496,Clouse,Eugene,99,None,Defensive Linemen,0,32,89,41,59,24,0,0,0,0,2,96,54,70,1,0,46,0,57,64,0
497,Shotwell,Cornelius,99,None,Defensive Linemen,0,12,33,59,29,38,0,0,0,0,4,44,48,71,1,0,36,0,30,28,0
498,Tomlinson,Dalvin,99,None,Defensive Linemen,0,0,47,0,38,1,0,0,0,0,3,0,3,76,1,0,10,0,11,21,0
499,Cooley,Chester,99,None,Running Backs,0,3,50,55,84,50,0,0,6,69,0,36,53,74,1,0,44,33,0,37,0
500,Solano,Damien,99,None,Strength,0,0,0,0,0,0,1,31,0,0,0,0,0,87,1,0,0,0,0,0,18
501,Miller,John,99,None,Offensive Linemen,0,86,66,58,56,59,0,0,2,64,0,47,1,77,1,0,52,57,0,53,0
502,Heath,Myron,99,None,Secondary,0,61,68,84,94,38,0,0,0,0,2,89,24,71,1,0,66,0,59,57,0
503,Emmons,Francisco,99,None,Strength,0,0,0,0,0,0,20,18,0,0,0,0,0,84,1,0,0,0,0,0,21
504,Andrews,Nicholas,99,None,Linebackers,0,48,17,58,37,30,0,0,0,0,4,20,66,74,1,0,43,0,29,31,0
505,Samuels,Brody,99,None,Strength,0,0,0,0,0,0,36,2,0,0,0,0,0,69,1,0,0,0,0,0,15
506,Sanders,Nick,99,None,Strength,0,0,0,0,0,0,46,1,0,0,0,0,0,84,1,0,0,0,0,0,20
507,Love,Julian,99,None,Secondary,0,90,67,26,72,32,0,0,0,0,3,75,23,72,1,0,48,0,60,59,0
508,Aschbacher,Bert,99,None,Defensive Linemen,0,0,5,10,16,0,0,0,0,0,2,22,1,74,1,0,7,0,7,8,0
509,Barber,Peyton,99,None,Running Backs,0,10,31,22,37,26,0,0,6,66,0,32,8,76,1,0,20,22,0,22,0
510,Banerjee,George,99,None,Strength,0,0,0,0,0,0,51,6,0,0,0,0,0,76,1,0,0,0,0,0,26
511,Preston,Shane,99,None,Strength,0,0,0,0,0,0,0,25,0,0,0,0,0,95,1,0,0,0,0,0,15
512,Ellison,Neal,99,None,Secondary,0,20,0,0,12,12,0,0,0,0,2,39,9,90,1,0,10,0,16,13,0
513,Hobert,Braden,99,None,Strength,0,0,0,0,0,0,0,75,0,0,0,0,0,73,1,0,0,0,0,0,38
514,Giles,Geoff,99,None,Tight Ends,0,23,22,19,27,0,0,0,3,63,0,0,19,85,1,0,18,10,0,17,0
515,Tabor,Kennedy,99,None,Strength,0,0,0,0,0,0,18,0,0,0,0,0,0,70,1,0,0,0,0,0,11
516,Charlton,Joseph,99,None,Wide Receivers,0,70,66,9,27,39,0,0,3,63,0,70,84,73,1,0,40,59,0,61,0
517,Cook,Kirk,99,None,Strength,0,0,0,0,0,0,32,73,0,0,0,0,0,87,1,0,0,0,0,0,51
518,Beasley,Cole,99,None,Wide Receivers,0,37,59,99,79,48,0,0,5,67,0,76,68,81,1,0,68,51,0,52,0
519,Woodall,Aiden,99,None,Defensive Linemen,0,66,0,55,65,51,0,0,0,0,2,65,1,76,1,0,43,0,41,24,0
520,Kumerow,Jake,99,None,Wide Receivers,0,21,41,27,39,1,0,0,5,60,0,89,25,78,1,0,30,35,0,37,0
521,Crosby,Tyrell,99,None,Offensive Linemen,0,44,55,29,65,14,0,0,1,64,0,44,49,75,1,0,40,39,0,47,0
522,Apple,Eli,99,None,Secondary,0,40,34,77,24,9,0,0,0,0,3,40,41,75,1,0,46,0,29,34,0
523,Durham,Charlie,99,None,Strength,0,0,0,0,0,0,35,53,0,0,0,0,0,70,1,0,0,0,0,0,43
524,Devine,Silas,99,None,Strength,0,0,0,0,0,0,6,54,0,0,0,0,0,72,1,0,0,0,0,0,31
525,Dozier,Nickolas,99,None,Strength,0,0,0,0,0,0,25,51,0,0,0,0,0,86,1,0,0,0,0,0,36
526,Holliday,Rex,99,None,Strength,0,0,0,0,0,0,71,71,0,0,0,0,0,84,1,0,0,0,0,0,69
527,Tramontana,Irv,99,None,Offensive Linemen,0,74,6,0,19,41,0,0,3,67,0,14,69,93,1,0,26,35,0,31,0
528,Poole,B.J.,99,None,Strength,0,0,0,0,0,0,48,69,0,0,0,0,0,74,1,0,0,0,0,0,54
529,Matsko,Sammy,99,None,Tight Ends,0,56,47,9,31,5,0,0,1,62,0,0,69,94,1,0,34,29,0,44,0
530,Dooley,J.J.,99,None,Quarterbacks,0,10,31,60,6,8,0,0,4,68,0,17,52,85,1,0,33,16,0,26,0
531,Godwin,Chris,99,None,Wide Receivers,0,36,94,9,45,46,0,0,3,65,0,64,6,74,1,0,29,56,0,57,0
532,Murphy,Nicholas,99,None,Strength,0,0,0,0,0,0,5,33,0,0,0,0,0,87,1,0,0,0,0,0,21
533,Bollin,Cary,99,None,Defensive Linemen,0,39,32,65,57,13,0,0,0,0,3,11,12,79,1,0,43,0,22,30,0
534,Follette,Charlie,99,None,Secondary,0,86,1,35,63,43,0,0,0,0,3,60,12,73,1,0,40,0,41,28,0
535,Wynn,Jorge,99,None,Offensive Linemen,0,42,7,81,2,48,0,0,2,62,0,55,52,71,1,0,45,35,0,28,0
536,Farmer,Al,99,None,Strength,0,0,0,0,0,0,56,42,0,0,0,0,0,79,1,0,0,0,0,0,47
537,McKivitz,Colton,99,None,Offensive Linemen,0,48,31,15,40,10,0,0,2,58,0,75,47,74,1,0,32,39,0,38,0
538,Parmely,Justin,99,None,Strength,0,0,0,0,0,0,32,66,0,0,0,0,0,69,1,0,0,0,0,0,47
539,Hunt,Margus,99,None,Defensive Linemen,0,27,27,0,36,35,0,0,0,0,2,2,52,83,1,0,19,0,22,25,0
540,Mackay,Jack,99,None,Running Backs,0,57,30,44,33,17,0,0,3,58,0,91,0,74,1,0,37,44,0,38,0
541,Nassib,Carl,99,None,Defensive Linemen,0,21,10,50,53,0,0,0,0,0,3,9,32,77,1,0,33,0,9,15,0
542,McCarthy,Aaron,9,Head Coach,Defensive Linemen,2217,79,82,57,51,41,0,0,0,0,3,91,38,68,0,3,57,0,68,68,0
543,Goodin,Ronald,99,None,Defensive Linemen,0,50,65,13,46,0,0,0,0,0,2,58,9,73,1,0,32,0,40,49,0
544,Strauser,Alan,99,None,Strength,0,0,0,0,0,0,26,45,0,0,0,0,0,82,1,0,0,0,0,0,34
545,Gray,Courtney,99,None,Running Backs,0,66,3,18,70,48,0,0,4,62,0,19,8,70,1,0,31,30,0,21,0
546,Sherman,Zach,99,None,Running Backs,0,65,91,37,41,61,0,0,4,58,0,66,54,84,1,0,50,65,0,69,0
547,Saubert,Eric,99,None,Tight Ends,0,25,0,79,64,33,0,0,2,63,0,37,0,76,1,0,41,20,0,11,0
548,Tillery,Jerry,99,None,Defensive Linemen,0,51,70,0,37,50,0,0,0,0,4,83,40,74,1,0,30,0,59,55,0
549,Ellison,Shaun,99,None,Strength,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,0,0,0,0,0,3
550,Yap,Camden,99,None,Quarterbacks,0,0,0,27,16,6,0,0,4,69,0,28,49,67,1,0,18,10,0,9,0
551,Hodges,Abel,99,None,Linebackers,0,96,59,80,90,78,0,0,0,0,3,95,48,71,1,0,74,0,75,65,0
552,Estrella,Terrance,99,None,Linebackers,0,0,58,28,30,43,0,0,0,0,1,2,65,70,1,0,28,0,27,35,0
553,Malone,Marcus,99,None,Strength,0,0,0,0,0,0,30,26,0,0,0,0,0,69,1,0,0,0,0,0,26
554,Quackenbush,David,99,None,Defensive Linemen,0,16,1,64,62,13,0,0,0,0,3,26,70,70,1,0,44,0,14,18,0
555,Dotson,Efrain,99,None,Wide Receivers,0,58,53,30,69,33,0,0,6,61,0,0,44,70,1,0,41,35,0,43,0
556,Holmes,Randall,99,None,Strength,0,0,0,0,0,0,44,31,0,0,0,0,0,68,1,0,0,0,0,0,37
557,Walsh,Rondell,99,None,Strength,0,0,0,0,0,0,28,38,0,0,0,0,0,87,1,0,0,0,0,0,33
558,Price,Gage,99,None,Running Backs,0,11,55,66,5,52,0,0,6,67,0,37,32,91,1,0,34,35,0,34,0
559,Austin,Edgar,99,None,Wide Receivers,0,43,78,27,39,10,0,0,1,59,0,81,42,79,1,0,38,49,0,57,0
560,Thomas,Mike,99,None,Wide Receivers,0,35,41,31,39,57,0,0,1,65,0,0,26,76,1,0,31,32,0,32,0
561,Marquis,Julio,99,None,Secondary,0,39,74,84,56,50,0,0,0,0,1,74,47,75,1,0,58,0,55,55,0
562,Crawford,Tyrone,99,None,Defensive Linemen,0,75,75,62,63,21,0,0,0,0,2,81,24,81,1,0,59,0,58,63,0
563,Glasgow,Ryan,99,None,Defensive Linemen,0,35,46,76,72,63,0,0,0,0,3,15,22,77,1,0,49,0,36,35,0
564,McManus,Brandon,99,None,Secondary,0,18,0,44,45,41,0,0,0,0,4,44,47,79,1,0,29,0,24,15,0
565,Adderley,Nasir,99,None,Defensive Linemen,0,88,84,38,17,15,0,0,0,0,4,94,17,73,1,0,47,0,66,71,0
566,Givens,Bert,99,None,Strength,0,0,0,0,0,0,35,25,0,0,0,0,0,85,1,0,0,0,0,0,31
567,Hill,Brent,99,None,Wide Receivers,0,0,6,34,73,16,0,0,1,62,0,0,70,69,1,0,31,9,0,17,0
568,Woodard,Al,99,None,Strength,0,0,0,0,0,0,34,0,0,0,0,0,0,70,1,0,0,0,0,0,17
569,Means,Steven,99,None,Defensive Linemen,0,21,0,31,0,16,0,0,0,0,2,56,27,80,1,0,19,0,20,13,0
570,Giedhill,Kendrick,99,None,Secondary,0,40,85,77,39,39,0,0,0,0,3,68,29,68,1,0,56,0,55,61,0
571,Gardner,Reggie,99,None,Strength,0,0,0,0,0,0,6,0,0,0,0,0,0,78,1,0,0,0,0,0,5
572,LeBlond,Preston,99,None,Secondary,0,60,27,34,31,64,0,0,0,0,4,44,20,72,1,0,34,0,44,34,0
573,Peko,Dwayne,99,None,Strength,0,0,0,0,0,0,9,0,0,0,0,0,0,86,1,0,0,0,0,0,7
574,Mendoza,Stan,99,None,Secondary,0,45,54,35,63,40,0,0,0,0,1,15,52,80,1,0,41,0,37,43,0
575,Collins,Harrison,99,None,Defensive Linemen,0,0,13,36,62,0,0,0,0,0,1,39,44,73,1,0,28,0,13,16,0
576,Bailey,Demetrius,99,None,Defensive Linemen,0,21,2,0,0,0,0,0,0,0,2,0,0,81,1,0,5,0,5,6,0
577,McAleese,J.J.,99,None,Strength,0,0,0,0,0,0,12,47,0,0,0,0,0,90,1,0,0,0,0,0,30
578,Watson,Jumbo,99,None,Strength,0,0,0,0,0,0,0,11,0,0,0,0,0,88,1,0,0,0,0,0,7
579,Rhodes,Terrell,99,None,Strength,0,0,0,0,0,0,32,35,0,0,0,0,0,69,1,0,0,0,0,0,35
580,Choisser,Antoine,99,None,Secondary,0,9,0,5,31,61,0,0,0,0,3,0,37,85,1,0,12,0,17,8,0
581,Leno,Charles,99,None,Offensive Linemen,0,66,15,15,3,12,0,0,2,67,0,24,73,79,1,0,29,29,0,33,0
582,Corbett,Austin,99,None,Offensive Linemen,0,29,0,26,54,17,0,0,1,64,0,24,52,75,1,0,29,18,0,19,0
583,Burke,Dakota,99,None,Quarterbacks,0,31,6,64,32,53,0,0,2,62,0,43,70,79,1,0,42,33,0,25,0
584,Rivers,Jordan,99,None,Strength,0,0,0,0,0,0,26,49,0,0,0,0,0,74,1,0,0,0,0,0,39
585,Erwin,Kim,99,None,Secondary,0,12,48,7,21,2,0,0,0,0,4,3,9,71,1,0,14,0,15,26,0
586,Logue,Devon,10,Offensive Coordinator,Tight Ends,1644,96,87,38,33,59,0,0,3,65,0,77,71,66,0,4,57,75,0,78,0
587,Schiff,Maxwell,99,None,Strength,0,0,0,0,0,0,25,29,0,0,0,0,0,66,1,0,0,0,0,0,28
588,Falvey,Silas,99,None,Strength,0,0,0,0,0,0,47,55,0,0,0,0,0,67,0,0,0,0,0,0,50
589,Hicks,Akiem,99,None,Defensive Linemen,0,0,0,40,30,8,0,0,0,0,4,0,0,81,1,0,19,0,2,4,0
590,Murray,Jake,99,None,Strength,0,0,0,0,0,0,19,41,0,0,0,0,0,84,1,0,0,0,0,0,32
591,Hill,Brad,99,None,Strength,0,0,0,0,0,0,53,0,0,0,0,0,0,69,1,0,0,0,0,0,28
592,Ingram,Melvin,99,None,Defensive Linemen,0,34,0,62,19,0,0,0,0,0,3,4,42,81,1,0,36,0,11,17,0
593,Nelson,Britt,99,None,Tight Ends,0,0,0,41,63,24,0,0,1,61,0,18,64,67,0,0,31,12,0,13,0
594,Vance,Jessie,3,Assistant Coach,Defensive Linemen,609,9,46,70,52,42,0,0,0,0,4,61,46,67,0,2,44,0,38,37,0
595,Bernardino,O.J.,99,None,Secondary,0,38,53,67,67,13,0,0,0,0,1,67,19,69,1,0,50,0,38,46,0
596,Bailey,Nolan,99,None,Defensive Linemen,0,17,24,37,3,20,0,0,0,0,2,33,61,71,1,0,26,0,24,26,0
597,Reid,J.B.,99,None,Strength,0,0,0,0,0,0,95,69,0,0,0,0,0,76,1,0,0,0,0,0,74
598,Cano,Demetrius,99,None,Strength,0,0,0,0,0,0,38,80,0,0,0,0,0,70,1,0,0,0,0,0,55
599,Nixon,Josh,99,None,Linebackers,0,0,73,85,51,0,0,0,0,0,2,29,63,69,1,0,53,0,29,48,0
600,Sanderson,Ricardo,99,None,Running Backs,0,65,9,0,77,33,0,0,1,58,0,21,41,84,1,0,30,30,0,28,0
601,Schwartz,Thomas,99,None,Strength,0,0,0,0,0,0,17,29,0,0,0,0,0,77,1,0,0,0,0,0,23
602,Boyette,Brian,99,None,Wide Receivers,0,70,14,43,40,45,0,0,6,68,0,38,21,83,1,0,39,38,0,30,0
603,Ater,Samuel,99,None,Quarterbacks,0,0,49,17,0,0,0,0,1,64,0,43,51,85,1,0,18,24,0,33,0
604,Buchanan,Pete,99,None,Strength,0,0,0,0,0,0,4,22,0,0,0,0,0,64,1,0,0,0,0,0,14
605,Joseph,Jaylen,99,None,Linebackers,0,14,32,87,86,14,0,0,0,0,1,53,56,82,1,0,55,0,27,33,0
606,Briggs,Ben,99,None,Running Backs,0,36,27,50,9,0,0,0,3,63,0,17,2,76,1,0,28,17,0,21,0
607,Rudis,Tom,99,None,Running Backs,0,16,38,9,60,7,0,0,6,68,0,37,60,78,1,0,28,24,0,31,0
608,Duffy,Mercury,3,Defensive Coordinator,Defensive Linemen,1020,83,48,2,0,0,0,0,0,0,4,73,21,71,0,3,27,0,49,51,0
609,Tatum,Artie,22,Assistant Coach,Linebackers,583,65,65,48,41,11,0,0,0,0,4,44,38,66,0,4,49,0,43,55,0
610,Hittle,Marty,99,None,Offensive Linemen,0,12,92,20,0,17,0,0,6,63,0,40,0,81,1,0,20,37,0,48,0
611,Ramming,Avery,99,None,Strength,0,0,0,0,0,0,86,57,0,0,0,0,0,89,1,0,0,0,0,0,66
612,Heath,Jeff,99,None,Tight Ends,0,0,0,1,53,1,0,0,1,59,0,34,10,79,1,0,11,8,0,8,0
613,Muhammad,Al-Quadin,99,None,Defensive Linemen,0,39,40,33,0,13,0,0,0,0,3,34,35,75,1,0,29,0,30,36,0
614,Derr,Skip,99,None,Strength,0,0,0,0,0,0,51,17,0,0,0,0,0,63,1,0,0,0,0,0,33
615,Longfellow,Julian,17,Defensive Coordinator,Secondary,716,23,40,29,66,76,0,0,0,0,4,39,72,64,0,3,36,0,43,36,0
616,Casher,Samuel,23,Defensive Coordinator,Linebackers,907,69,93,25,0,57,0,0,0,0,1,51,17,70,0,3,36,0,62,64,0
617,Francis,Sammie,99,None,Strength,0,0,0,0,0,0,69,47,0,0,0,0,0,64,1,0,0,0,0,0,56
618,Legge,Terry,99,None,Running Backs,0,40,58,52,65,35,0,0,1,65,0,0,40,72,1,0,46,34,0,43,0
619,Everett,Shannon,99,None,Strength,0,0,0,0,0,0,27,0,0,0,0,0,0,76,1,0,0,0,0,0,13
620,Moore,Ezra,99,None,Linebackers,0,22,0,63,19,23,0,0,0,0,1,33,37,76,1,0,33,0,18,13,0
621,Meadows,Jordan,99,None,Running Backs,0,65,93,36,0,12,0,0,2,69,0,85,22,77,1,0,40,58,0,65,0
622,Woodson,Harrison,99,None,Offensive Linemen,0,18,13,93,50,47,0,0,1,62,0,33,9,87,1,0,46,25,0,18,0
623,Lawrence,Caden,99,None,Strength,0,0,0,0,0,0,46,71,0,0,0,0,0,73,1,0,0,0,0,0,56
624,Muse,Winfred,99,None,Wide Receivers,0,77,10,46,19,51,0,0,1,64,0,74,48,76,1,0,42,50,0,37,0
625,Newhart,Tony,99,None,Strength,0,0,0,0,0,0,82,21,0,0,0,0,0,88,1,0,0,0,0,0,48
626,Chen,Shaquille,99,None,Strength,0,0,0,0,0,0,4,78,0,0,0,0,0,83,1,0,0,0,0,0,45
627,Warren,Casey,99,None,Quarterbacks,0,26,17,1,11,1,0,0,4,60,0,23,37,73,1,0,12,16,0,20,0
628,Grassley,Griffin,99,None,Strength,0,0,0,0,0,0,1,54,0,0,0,0,0,87,1,0,0,0,0,0,30
629,Krenzel,Marcos,99,None,Tight Ends,0,19,36,60,40,25,0,0,3,69,0,37,54,79,1,0,41,29,0,33,0
630,Free,Russell,99,None,Offensive Linemen,0,0,0,74,4,13,0,0,3,63,0,0,20,67,1,0,29,4,0,7,0
631,Skidmore,Ricardo,99,None,Strength,0,0,0,0,0,0,67,16,0,0,0,0,0,87,1,0,0,0,0,0,39
632,Thompson,Shaq,99,None,Linebackers,0,3,53,5,57,1,0,0,0,0,1,0,6,76,1,0,17,0,15,28,0
633,Cobbs,Zachery,99,None,Secondary,0,9,0,48,28,29,0,0,0,0,1,5,0,64,0,0,23,0,11,6,0
634,Worthy,Kenyon,99,None,Strength,0,0,0,0,0,0,6,22,0,0,0,0,0,82,1,0,0,0,0,0,15
635,Wilson,Logan,99,None,Secondary,0,25,81,24,37,62,0,0,0,0,1,60,43,74,1,0,34,0,54,54,0
636,Rockett,Conner,99,None,Quarterbacks,0,87,36,25,56,6,0,0,1,58,0,93,84,74,1,0,50,55,0,56,0
637,Sanford,Archie,99,None,Strength,0,0,0,0,0,0,12,11,0,0,0,0,0,82,1,0,0,0,0,0,13
638,Newton,Sammie,99,None,Quarterbacks,0,6,11,49,0,0,0,0,3,62,0,0,69,65,0,0,28,7,0,17,0
639,Muncy,Jacob,99,None,Secondary,0,40,0,52,44,71,0,0,0,0,1,55,41,74,1,0,38,0,39,21,0
640,Brink,Enrique,99,None,Strength,0,0,0,0,0,0,58,36,0,0,0,0,0,73,1,0,0,0,0,0,46
641,Johnson,John,99,None,Secondary,0,0,52,19,52,9,0,0,0,0,1,18,44,76,1,0,25,0,20,32,0
642,Woodson,Clay,99,None,Secondary,0,27,34,0,3,1,0,0,0,0,2,36,17,70,1,0,13,0,22,27,0
