Player_ID,Last_Name,First_Name,Junior_Flag,Nickname,Position,Player_of_Game_Count,Championship_Rings,Player_of_the_Week_Count,Player_of_the_Week_Win,Height,Weight,Hall_of_Fame_Flag,Year_Inducted,Percentage_of_Vote,Chosen_Team,Year_Born,Month_Born,Day_Born,College,Draft_Round,Drafted_Position,Drafted_By,Draft_Year,4th_Quarter_Comebacks,Quarterback_Wins,Quarterback_Losses,Quarterback_Ties,Home_Town,Home_State,Career_Games_Played,Number_of_Seasons,Season_1_Pointer_to_Player_Year_Data,SP_2,SP_3,SP_4,SP_5,SP_6,SP_7,SP_8,SP_9,SP_10,SP_11,SP_12,SP_13,SP_14,SP_15,SP_16,SP_17,SP_18,SP_19,SP_20,Season_1_Year,SY_2,SY_3,SY_4,SY_5,SY_6,SY_7,SY_8,SY_9,SY_10,SY_11,SY_12,SY_13,SY_14,SY_15,SY_16,SY_17,SY_18,SY_19,SY_20
25537,Darkins,Seth,0,,WILB,0,0,0,0,72,236,0,0,0,0,2025,2,19,19,7,10,8,2047,0,0,0,0,485,3,0,2,60421,42987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25540,Wilkins,Kaleb,0,,MLB,0,1,3,0,73,242,0,0,0,0,2025,2,21,28,1,22,4,2047,0,0,0,0,8732,33,166,12,60490,43033,34086,28819,23644,19734,15525,12098,8901,6233,3473,1702,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25543,Clemons,Ricardo,0,,MLB,0,0,0,0,73,246,0,0,0,0,2025,6,12,48,6,5,29,2047,0,0,0,0,2059,9,0,2,60559,43056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25547,Alfaro,Cristian,0,,SLB,0,0,0,0,69,232,0,0,0,0,2024,1,28,7,2,28,13,2047,0,0,0,0,5167,20,4,2,60651,43125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25550,Crawford,Duane,0,,MLB,0,0,0,0,71,236,0,0,0,0,2023,6,9,98,0,0,0,0,0,0,0,0,3828,15,13,6,60720,43148,34132,28865,23667,19757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25553,Morton,Mario,0,,SILB,0,2,6,1,73,240,0,0,0,0,2023,12,26,107,0,0,0,0,0,0,0,0,3065,13,131,10,60789,43171,34155,28888,23690,19780,15548,12121,8924,6256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,0,0,0,0,0,0,0,0,0,0
25555,Kelley,Kirk,0,,MLB,0,0,0,0,71,242,0,0,0,0,2025,12,30,117,0,0,0,0,0,0,0,0,2179,9,1,4,60835,43217,34178,28911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25557,Giannotta,Tommy,0,,MLB,0,0,3,0,72,239,0,0,0,0,2023,7,30,341,2,4,15,2047,0,0,0,0,1755,6,160,13,60881,43240,34201,28934,23713,19803,15571,12144,8947,6279,3496,1725,713,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,0,0,0,0,0,0,0
25563,Burke,C.J.,0,,WILB,0,1,2,0,76,248,0,0,0,0,2026,4,19,50,6,24,16,2047,0,0,0,0,959,5,145,12,61019,43309,34224,28957,23736,19826,15594,12167,8970,6302,3519,1748,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25565,Franz,Amir,0,,WILB,0,0,0,0,75,260,0,0,0,0,2023,8,13,22,4,28,0,2047,0,0,0,0,6099,23,16,2,61065,43332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25568,Testaverde,Steven,0,,SLB,0,0,0,0,74,255,0,0,0,0,2025,3,31,24,6,25,20,2047,0,0,0,0,13351,48,4,3,61134,43378,34247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25569,Alcott,Dashawn,0,,WLB,0,0,0,0,71,253,0,0,0,0,2023,8,14,52,0,0,0,0,0,0,0,0,2250,9,3,5,61157,43401,34270,28980,23759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25571,Nykolaiszyn,Mike,0,,RDE,8,0,40,4,73,260,0,0,0,0,2025,9,18,9,2,8,23,2047,0,0,0,0,5461,21,169,11,61203,43424,34293,29003,23782,19849,15617,12190,8993,6325,3542,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25573,Heap,J.J.,0,,SILB,0,0,3,0,74,258,0,0,0,0,2025,5,3,79,5,8,28,2047,0,0,0,0,2562,10,88,9,61249,43447,34316,29026,23805,19872,15640,12213,9016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,0,0,0,0,0,0,0,0,0,0,0
25574,Kerr,George,0,,WLB,0,2,10,0,72,242,0,0,0,0,2023,3,10,300,5,30,19,2047,0,0,0,0,1908,7,175,12,61272,43470,34339,29049,23828,19895,15663,12236,9039,6348,3565,1771,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25575,Ogilvie,Roy,0,,SLB,0,0,1,0,73,256,0,0,0,0,2024,1,16,92,4,12,14,2047,0,0,0,0,2999,13,42,4,61295,43493,34362,29072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25577,Horner,Brett,0,,WLB,0,0,0,0,68,237,0,0,0,0,2023,6,2,73,7,8,29,2047,0,0,0,0,7544,30,0,1,61341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25579,Osuchowski,Carter,0,,SLB,0,0,7,1,74,257,0,0,0,0,2025,9,11,11,0,0,0,0,0,0,0,0,9194,35,130,8,61387,43539,34385,29095,23851,19918,15686,12259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,0,0,0,0,0,0,0,0,0,0,0,0
25580,Bensen,Andres,0,,SLB,0,0,2,0,73,239,0,0,0,0,2023,10,17,77,7,11,17,2047,0,0,0,0,3047,13,66,7,61410,43562,34408,29118,23874,19941,15709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,0,0,0,0,0,0,0,0,0,0,0,0,0
25584,Parker,Ernie,0,,WLB,0,0,0,0,76,261,0,0,0,0,2023,8,29,6,5,32,2,2047,0,0,0,0,9916,36,3,5,61502,43631,34431,29141,23897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25585,Alexander,Al,0,,SLB,5,0,13,0,72,242,0,0,0,0,2025,4,25,218,2,2,10,2047,0,0,0,0,11285,42,115,11,61525,43654,34454,29164,23920,19964,15732,12282,9062,6371,3588,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25588,Gillespie,Connor,0,,WLB,0,0,0,0,68,237,0,0,0,0,2023,2,7,5,6,16,7,2047,0,0,0,0,8686,33,9,2,61594,43677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25598,Lewis,Horace,0,,SLB,0,0,0,0,73,244,0,0,0,0,2024,11,29,70,7,13,21,2047,0,0,0,0,11954,43,0,2,61824,43815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25602,Lucas,Chester,0,,WLB,5,0,13,3,73,245,0,0,0,0,2025,4,12,23,3,12,17,2047,0,0,0,0,2128,9,181,12,61916,43838,34546,29233,23943,19987,15755,12305,9085,6394,3611,1794,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25604,Colburn,Butch,0,,WLB,5,0,35,4,74,255,0,0,0,0,2024,1,16,14,2,15,22,2047,0,0,0,0,10148,37,149,11,61962,43884,34592,29279,23989,20010,15778,12328,9108,6417,3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25607,Lane,Rich,0,,WLB,1,0,5,0,77,274,0,0,0,0,2023,5,3,30,0,0,0,0,0,0,0,0,11533,43,125,12,62031,43953,34638,29302,24012,20033,15801,12351,9131,6440,3657,1817,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25611,Haralson,Jay,0,,SLB,0,1,4,0,71,235,0,0,0,0,2024,7,20,69,6,1,26,2047,0,0,0,0,1155,5,76,8,62123,44022,34661,29325,24035,20056,15824,12374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,0,0,0,0,0,0,0,0,0,0,0,0
25613,Pritt,Riley,0,,WLB,1,0,12,0,75,262,0,0,0,0,2023,10,11,1,6,6,13,2047,0,0,0,0,5481,22,113,8,62169,44045,34684,29348,24058,20079,15847,12397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,0,0,0,0,0,0,0,0,0,0,0,0
25615,Bernard,Isaiah,0,,SLB,2,1,16,0,72,240,0,0,0,0,2023,4,11,84,4,1,26,2047,0,0,0,0,3047,13,174,11,62215,44068,34707,29371,24081,20102,15870,12420,9154,6463,3680,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25621,Newhart,Wally,0,,SLB,0,0,0,0,75,260,0,0,0,0,2025,5,16,151,6,29,24,2047,0,0,0,0,5209,20,9,3,62353,44114,34730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25627,Manning,Stephen,0,,LCB,0,0,0,0,67,180,0,0,0,0,2025,1,16,71,0,0,0,0,0,0,0,0,280,1,4,3,62491,44160,34753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25631,Andrews,Rex,0,,RCB,2,0,7,0,70,185,0,0,0,0,2024,5,29,9,2,19,1,2047,0,0,0,0,2549,10,139,10,62583,44183,34776,29394,24104,20125,15893,12443,9177,6486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,0,0,0,0,0,0,0,0,0,0
25637,Shields,Jamie,0,,FS,0,1,0,0,67,187,0,0,0,0,2025,2,25,75,1,30,26,2047,0,0,0,0,9769,36,193,13,62721,44229,34799,29417,24127,20148,15916,12466,9200,6509,3703,1840,736,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,0,0,0,0,0,0,0
25639,Streepy,Wally,0,,LCB,1,0,9,1,70,178,0,0,0,0,2026,8,7,197,0,0,0,0,0,0,0,0,12761,46,111,11,62767,44275,34822,29440,24150,20171,15939,12489,9223,6532,3726,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25643,Atkins,Earnest,0,,RCB,0,0,4,0,70,187,0,0,0,0,2025,10,13,38,3,25,28,2047,0,0,0,0,11570,43,133,12,62859,44321,34845,29463,24173,20194,15962,12512,9246,6555,3749,1863,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25644,Poly,Kai,0,,LCB,0,0,5,0,70,183,0,0,0,0,2022,8,24,13,7,17,3,2047,0,0,0,0,5431,21,153,11,62882,44344,34868,29486,24196,20217,15985,12535,9269,6578,3772,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25646,Manusky,Harris,0,,LCB,1,0,3,0,70,177,0,0,0,0,2023,8,2,29,1,4,30,2047,0,0,0,0,11123,41,150,10,62928,44367,34891,29509,24219,20240,16008,12558,9292,6601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,0,0,0,0,0,0,0,0,0,0
25649,Bush,Dale,0,,LCB,0,0,10,0,70,187,0,0,0,0,2024,6,18,9,0,0,0,0,0,0,0,0,9683,35,159,11,62997,44413,34914,29532,24242,20263,16031,12581,9315,6624,3795,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25651,Walters,Gabe,0,,RCB,0,0,4,0,71,188,0,0,0,0,2025,11,20,404,3,11,8,2047,0,0,0,0,5,1,157,11,63043,44459,34960,29555,24265,20286,16054,12604,9338,6647,3818,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25655,Winslett,Irving,0,,RCB,0,0,0,0,71,186,0,0,0,0,2022,8,22,38,0,0,0,0,0,0,0,0,3226,13,31,4,63135,44482,34983,29578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25657,Bounds,Van,0,,RCB,0,0,0,0,72,201,0,0,0,0,2023,2,21,87,1,18,6,2047,0,0,0,0,5104,20,18,2,63181,44528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25659,Johnson,Eli,0,,RCB,0,0,0,0,71,188,0,0,0,0,2024,5,22,68,1,25,20,2047,0,0,0,0,692,4,126,11,63227,44551,35006,29601,24288,20309,16077,12627,9361,6670,3841,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25661,Cudney,Mark,0,,RCB,1,1,8,0,68,182,0,0,0,0,2023,2,22,177,2,1,26,2047,0,0,0,0,931,5,145,10,63273,44597,35029,29624,24311,20332,16100,12650,9384,6693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,0,0,0,0,0,0,0,0,0,0
25663,Hernandez,Doug,0,,RCB,0,0,6,0,67,188,0,0,0,0,2024,11,29,33,0,0,0,0,0,0,0,0,8958,33,163,12,63319,44620,35052,29647,24334,20355,16123,12673,9407,6716,3864,1886,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25667,Taylor,Rodney,0,,LCB,1,0,16,2,70,191,0,0,0,0,2025,5,9,191,1,9,9,2047,0,0,0,0,6447,24,181,12,63411,44666,35075,29670,24357,20378,16146,12696,9430,6739,3887,1909,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25676,Loudon,Dana,0,,RCB,0,0,4,0,69,181,0,0,0,0,2025,1,22,78,2,18,28,2047,0,0,0,0,11316,42,113,9,63618,44712,35098,29693,24380,20401,16169,12719,9453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,0,0,0,0,0,0,0,0,0,0,0
25678,Hundley,Aidan,0,,LCB,2,0,16,0,71,191,0,0,0,0,2023,3,6,6,0,0,0,0,0,0,0,0,4475,17,144,11,63664,44735,35121,29716,24403,20424,16192,12742,9476,6762,3910,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25680,Tucker,C.J.,0,,RCB,0,0,2,0,71,196,0,0,0,0,2023,3,16,206,0,0,0,0,0,0,0,0,2242,9,16,2,63710,44758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25681,Kelley,Antonio,0,,RCB,0,0,0,0,73,194,0,0,0,0,2025,4,24,36,0,0,0,0,0,0,0,0,5235,21,57,9,63733,44781,35144,29739,24426,20447,16215,12765,9499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,0,0,0,0,0,0,0,0,0,0,0
25682,Engebretson,Mackenzie,0,,RCB,0,0,0,0,67,178,0,0,0,0,2024,11,3,77,7,20,1,2047,0,0,0,0,5549,22,12,2,63756,44804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25683,McDaniel,Johnny,0,,RCB,0,0,3,0,69,179,0,0,0,0,2024,9,8,75,1,15,7,2047,0,0,0,0,1507,5,127,10,63779,44827,35167,29762,24449,20470,16238,12788,9522,6785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,0,0,0,0,0,0,0,0,0,0
25684,Hamilton,Dean,0,,LCB,0,1,3,0,75,205,0,0,0,0,2026,5,13,13,0,0,0,0,0,0,0,0,3637,14,149,11,63802,44850,35190,29785,24472,20493,16261,12811,9545,6808,3933,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25686,Arangure,Edwin,0,,RCB,0,0,0,0,70,182,0,0,0,0,2024,1,9,18,0,0,0,0,0,0,0,0,5068,20,2,2,63848,44896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25688,Finnegan,Stan,0,,RCB,0,0,4,0,71,190,0,0,0,0,2023,2,24,53,0,0,0,0,0,0,0,0,12184,43,126,9,63894,44919,35213,29808,24495,20516,16284,12834,9568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,0,0,0,0,0,0,0,0,0,0,0
25690,Matthews,Jared,0,,LCB,0,0,0,0,70,188,0,0,0,0,2025,4,12,93,0,0,0,0,0,0,0,0,5140,20,10,3,63940,44942,35236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25693,Kennedy,Antonio,0,,LCB,0,0,6,0,72,198,0,0,0,0,2025,12,2,163,2,26,27,2047,0,0,0,0,12810,46,166,11,64009,44965,35259,29831,24518,20539,16307,12857,9591,6831,3956,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25697,Bradley,Adrian,0,,LCB,0,2,2,0,71,199,0,0,0,0,2024,8,4,3,0,0,0,0,0,0,0,0,12833,46,146,11,64101,44988,35282,29854,24541,20562,16330,12880,9614,6854,3979,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25700,Marsh,Brenden,0,,RCB,0,0,3,0,72,201,0,0,0,0,2024,12,10,37,0,0,0,0,0,0,0,0,1387,5,80,8,64170,45034,35328,29877,24564,20585,16353,12903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,0,0,0,0,0,0,0,0,0,0,0,0
25701,Peterson,Warren,0,,FS,0,0,0,0,71,199,0,0,0,0,2025,3,31,82,5,23,0,2047,0,0,0,0,11837,43,4,2,64193,45057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25703,Delgado,Danny,0,,SS,0,0,0,0,70,193,0,0,0,0,2023,12,24,176,7,1,10,2047,0,0,0,0,2042,9,10,5,64239,45103,35351,29900,24587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25704,Stydahar,Bucky,0,,SS,0,0,0,0,72,202,0,0,0,0,2023,1,1,34,3,19,31,2047,0,0,0,0,13008,47,5,2,64262,45126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25705,Hardy,Elijah,0,,SS,0,0,0,0,72,203,0,0,0,0,2025,3,23,86,4,20,31,2047,0,0,0,0,7431,29,23,5,64285,45149,35374,29923,24610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25706,Patterson,Keith,0,,FS,0,1,2,0,71,201,0,0,0,0,2024,8,10,70,3,17,21,2047,0,0,0,0,475,3,147,12,64308,45172,35397,29946,24633,20608,16376,12926,9637,6877,4002,1932,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25709,Dotson,Jalen,0,,FS,0,0,0,0,70,193,0,0,0,0,2025,7,16,227,3,29,24,2047,0,0,0,0,7105,26,120,9,64377,45195,35420,29969,24656,20631,16399,12949,9660,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,0,0,0,0,0,0,0,0,0,0,0
25710,Berberich,Caden,0,,SS,0,0,1,0,71,198,0,0,0,0,2023,3,26,139,3,2,26,2047,0,0,0,0,1574,5,7,3,64400,45218,35443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25719,Sacratini,Blake,0,,SS,0,0,0,0,73,207,0,0,0,0,2023,11,15,188,7,18,6,2047,0,0,0,0,7825,31,0,2,64607,45264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25724,Tyler,Enrique,0,,FS,0,0,1,0,76,211,0,0,0,0,2022,4,7,24,6,13,6,2047,0,0,0,0,614,4,141,12,64722,45310,35512,29992,24679,20654,16422,12972,9683,6900,4025,1955,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25727,Mueller,Neil,0,,SS,0,0,0,0,73,206,0,0,0,0,2024,7,21,114,6,12,17,2047,0,0,0,0,481,3,9,3,64791,45356,35535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25728,Barbee,Marcos,0,,FS,0,0,0,0,72,212,0,0,0,0,2025,5,22,70,3,16,8,2047,0,0,0,0,13068,47,107,8,64814,45379,35558,30015,24702,20677,16445,12995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,0,0,0,0,0,0,0,0,0,0,0,0
25732,Kellogg,J.T.,0,,FS,2,0,26,0,74,213,1,2065,86,3,2024,2,9,78,1,17,3,2047,0,0,0,0,9153,35,227,14,64906,45402,35581,30038,24725,20700,16468,13018,9706,6923,4048,1978,759,322,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,0,0,0,0,0,0
25736,Wynn,Tristan,0,,FS,0,0,14,0,72,210,0,0,0,0,2025,7,13,14,1,14,25,2047,0,0,0,0,12761,46,173,12,64998,45425,35604,30061,24748,20723,16491,13041,9729,6946,4071,2001,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25738,Kamm,Francisco,0,,FS,0,0,1,0,74,220,0,0,0,0,2024,12,31,143,4,26,27,2047,0,0,0,0,9589,35,144,11,65044,45471,35650,30084,24771,20746,16514,13064,9752,6969,4094,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,0,0,0,0,0,0,0,0,0
25740,Rawlins,Marc,0,,FS,0,1,1,0,67,200,0,0,0,0,2025,6,27,213,6,2,10,2047,0,0,0,0,1437,5,140,12,65090,45517,35673,30107,24794,20769,16537,13087,9775,6992,4117,2024,-1,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,0,0,0,0,0,0,0,0
25741,Ficken,Cesar,0,,FS,2,0,6,1,71,191,0,0,0,0,2025,10,10,15,3,14,22,2047,0,0,0,0,2101,9,180,13,65113,45540,35696,30130,24817,20792,16560,13110,9798,7015,4140,2047,782,-1,-1,-1,-1,-1,-1,-1,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,0,0,0,0,0,0,0
